session_id,instrument,timeframe,bar_index,timestamp,action,position_before,position_after,price_reference,setup_label,reason_label,quality,note,key_used
ff0494d5cdbd,RB99,1m,0,2019-04-12 21:00:00,skip,0,0,3833.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,1,2019-04-12 21:01:00,skip,0,0,3828.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,2,2019-04-12 21:02:00,skip,0,0,3825.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,3,2019-04-12 21:03:00,short,0,-1,3815.0,,failed_breakout,,,DOWN
ff0494d5cdbd,RB99,1m,4,2019-04-12 21:04:00,flat,-1,0,3817.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,5,2019-04-12 21:05:00,skip,0,0,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,6,2019-04-12 21:06:00,short,0,-1,3810.0,,trend_resume,,,DOWN
ff0494d5cdbd,RB99,1m,7,2019-04-12 21:07:00,flat,-1,0,3813.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,8,2019-04-12 21:08:00,skip,0,0,3816.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,9,2019-04-12 21:09:00,skip,0,0,3812.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,10,2019-04-12 21:10:00,skip,0,0,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,11,2019-04-12 21:11:00,long,0,1,3819.0,,,,,UP
ff0494d5cdbd,RB99,1m,12,2019-04-12 21:12:00,flat,1,0,3814.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,13,2019-04-12 21:13:00,skip,0,0,3811.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,14,2019-04-12 21:14:00,skip,0,0,3809.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,15,2019-04-12 21:15:00,skip,0,0,3810.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,16,2019-04-12 21:16:00,skip,0,0,3812.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,17,2019-04-12 21:17:00,skip,0,0,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,18,2019-04-12 21:18:00,skip,0,0,3813.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,19,2019-04-12 21:19:00,long,0,1,3816.0,,trend_resume,,,UP
ff0494d5cdbd,RB99,1m,20,2019-04-12 21:20:00,skip,1,1,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,21,2019-04-12 21:21:00,flat,1,0,3813.0,,no_follow_through,,,LEFT
ff0494d5cdbd,RB99,1m,22,2019-04-12 21:22:00,skip,0,0,3815.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,23,2019-04-12 21:23:00,skip,0,0,3814.0,,range_noise,,,RIGHT
ff0494d5cdbd,RB99,1m,24,2019-04-12 21:24:00,short,0,-1,3808.0,,trend_resume,,,DOWN
