entry_time,exit_time,side,entry_price,exit_price,bars_held,gross_return,exit_reason
2024-06-17 09:15:00,2024-06-17 09:45:00,short,7757.0,7750.0,2,0.0009024107257960552,时间止损
2024-06-17 10:30:00,2024-06-17 11:00:00,short,7705.0,7693.0,2,0.0015574302401038286,时间止损
2024-06-17 11:15:00,2024-06-17 13:45:00,short,7699.0,7685.0,2,0.0018184179763605663,时间止损
2024-06-17 23:15:00,2024-06-17 23:45:00,short,7754.0,7709.0,2,0.0058034562806293525,时间止损
2024-06-19 09:15:00,2024-06-19 09:45:00,short,7780.0,7795.0,2,-0.0019280205655526992,时间止损
2024-06-19 22:45:00,2024-06-19 23:15:00,short,7822.0,7843.0,2,-0.002684735361800051,时间止损
2024-06-21 10:45:00,2024-06-21 11:15:00,short,8077.0,8089.0,2,-0.0014857001361891792,时间止损
2024-06-25 00:30:00,2024-06-25 01:00:00,short,7829.0,7827.0,2,0.00025546046749265553,时间止损
2024-06-27 02:15:00,2024-06-27 09:15:00,short,7637.0,7642.0,2,-0.00065470734581642,时间止损
2024-06-27 11:15:00,2024-06-27 13:45:00,long,7632.0,7623.0,2,-0.0011792452830188679,时间止损
2024-06-28 01:00:00,2024-06-28 01:30:00,long,7673.0,7679.0,2,0.0007819627264433729,时间止损
2024-07-01 09:45:00,2024-07-01 10:30:00,short,7723.0,7721.0,2,0.00025896672277612325,时间止损
2024-07-01 22:30:00,2024-07-01 23:00:00,short,7757.0,7765.0,2,-0.00103132654376692,时间止损
2024-07-02 13:45:00,2024-07-02 14:15:00,long,7794.0,7785.0,2,-0.0011547344110854503,时间止损
2024-07-02 22:45:00,2024-07-02 23:15:00,long,7902.0,7900.0,2,-0.0002531004808909137,时间止损
2024-07-04 11:15:00,2024-07-04 13:45:00,long,8092.0,8086.0,2,-0.0007414730598121602,时间止损
2024-07-04 14:15:00,2024-07-04 14:45:00,short,8045.0,8067.0,2,-0.002734617775015538,时间止损
2024-07-04 22:45:00,2024-07-04 23:15:00,short,8090.0,8096.0,2,-0.0007416563658838071,时间止损
2024-07-04 23:30:00,2024-07-05 00:00:00,long,8098.0,8091.0,2,-0.000864410965670536,时间止损
2024-07-08 21:00:00,2024-07-08 21:30:00,short,8215.0,8222.0,2,-0.000852099817407182,时间止损
2024-07-08 23:45:00,2024-07-09 00:15:00,short,8119.0,8098.0,2,0.0025865254341667695,时间止损
2024-07-09 11:00:00,2024-07-09 13:30:00,long,8188.0,8208.0,2,0.002442598925256473,时间止损
2024-07-09 23:00:00,2024-07-09 23:30:00,short,8125.0,8142.0,2,-0.0020923076923076924,时间止损
2024-07-12 00:30:00,2024-07-12 01:00:00,long,8291.0,8281.0,2,-0.0012061271257990593,时间止损
2024-07-12 09:00:00,2024-07-12 09:30:00,short,8272.0,8242.0,2,0.0036266924564796904,时间止损
2024-07-15 14:00:00,2024-07-15 14:30:00,short,8143.0,8127.0,2,0.0019648778091612426,时间止损
2024-07-17 09:00:00,2024-07-17 09:30:00,short,8262.0,8256.0,2,0.0007262164124909223,时间止损
2024-07-19 00:45:00,2024-07-19 01:15:00,short,7888.0,7890.0,2,-0.0002535496957403651,时间止损
2024-07-19 10:00:00,2024-07-19 10:45:00,long,7758.0,7774.0,2,0.0020623872131992783,时间止损
2024-07-19 14:15:00,2024-07-19 14:45:00,short,7716.0,7712.0,2,0.0005184033177812338,时间止损
2024-07-19 21:15:00,2024-07-19 21:45:00,short,7614.0,7679.0,2,-0.008536905700026267,时间止损
2024-07-20 01:15:00,2024-07-20 01:45:00,short,7683.0,7690.0,2,-0.0009111024339450736,时间止损
2024-07-23 00:00:00,2024-07-23 00:30:00,long,7653.0,7656.0,2,0.0003920031360250882,时间止损
2024-07-23 02:00:00,2024-07-23 09:00:00,short,7661.0,7724.0,2,-0.008223469520950268,时间止损
2024-07-23 13:45:00,2024-07-23 14:15:00,short,7629.0,7578.0,2,0.006685017695635077,时间止损
2024-07-24 02:15:00,2024-07-24 09:15:00,long,7678.0,7650.0,2,-0.0036467830164105238,时间止损
2024-07-24 22:45:00,2024-07-24 23:15:00,long,7718.0,7716.0,2,-0.0002591344908007256,时间止损
2024-07-25 13:45:00,2024-07-25 14:15:00,long,7271.0,7265.0,2,-0.000825195984046211,时间止损
2024-07-26 01:30:00,2024-07-26 02:00:00,short,7253.0,7268.0,2,-0.0020681097476906106,时间止损
2024-07-31 22:30:00,2024-07-31 23:00:00,short,7503.0,7503.0,2,0.0,时间止损
2024-08-01 23:00:00,2024-08-01 23:30:00,short,7401.0,7421.0,2,-0.0027023375219564923,时间止损
2024-08-02 23:45:00,2024-08-03 00:15:00,long,7271.0,7307.0,2,0.004951175904277266,时间止损
2024-08-06 10:30:00,2024-08-06 11:00:00,short,7029.0,7015.0,2,0.0019917484706217102,时间止损
2024-08-08 02:00:00,2024-08-08 09:00:00,short,6894.0,6918.0,2,-0.0034812880765883376,时间止损
2024-08-09 14:30:00,2024-08-09 21:00:00,short,7075.0,7091.0,2,-0.0022614840989399294,时间止损
2024-08-12 09:45:00,2024-08-12 10:30:00,short,7056.0,7062.0,2,-0.0008503401360544217,时间止损
2024-08-13 09:45:00,2024-08-13 10:30:00,long,7194.0,7173.0,2,-0.0029190992493744786,时间止损
2024-08-14 22:45:00,2024-08-14 23:15:00,short,7052.0,7048.0,2,0.0005672149744753262,时间止损
2024-08-17 02:15:00,2024-08-19 09:15:00,short,7431.0,7381.0,2,0.006728569506122998,时间止损
2024-08-20 22:15:00,2024-08-20 22:45:00,short,7579.0,7570.0,2,0.0011874917535294894,时间止损
2024-08-20 23:15:00,2024-08-20 23:45:00,short,7548.0,7526.0,2,0.0029146793852676206,时间止损
2024-08-21 11:15:00,2024-08-21 13:45:00,short,7540.0,7556.0,2,-0.002122015915119363,时间止损
2024-08-21 21:15:00,2024-08-21 21:45:00,short,7524.0,7501.0,2,0.0030568846358320044,时间止损
2024-08-22 00:45:00,2024-08-22 01:15:00,long,7536.0,7533.0,2,-0.0003980891719745223,时间止损
2024-08-22 09:45:00,2024-08-22 10:30:00,short,7542.0,7529.0,2,0.0017236807212940865,时间止损
2024-08-22 22:15:00,2024-08-22 22:45:00,short,7429.0,7427.0,2,0.00026921523758244715,时间止损
2024-08-26 21:45:00,2024-08-26 22:15:00,short,7631.0,7631.0,2,0.0,时间止损
2024-08-27 09:45:00,2024-08-27 10:30:00,long,7638.0,7630.0,2,-0.0010473946059177796,时间止损
2024-08-27 21:15:00,2024-08-27 21:45:00,short,7623.0,7625.0,2,-0.0002623638987275351,时间止损
2024-08-28 21:15:00,2024-08-28 21:45:00,long,7529.0,7506.0,2,-0.003054854562358879,时间止损
2024-08-30 00:00:00,2024-08-30 00:30:00,short,7524.0,7528.0,2,-0.000531632110579479,时间止损
2024-08-30 02:15:00,2024-08-30 09:15:00,short,7529.0,7521.0,2,0.0010625581086465667,时间止损
2024-08-30 22:30:00,2024-08-30 23:00:00,short,7384.0,7379.0,2,0.0006771397616468039,时间止损
2024-08-30 23:15:00,2024-08-30 23:45:00,short,7370.0,7375.0,2,-0.0006784260515603799,时间止损
2024-09-02 22:00:00,2024-09-02 22:30:00,short,7239.0,7259.0,2,-0.002762812543168946,时间止损
2024-09-03 14:45:00,2024-09-03 21:15:00,long,7224.0,7198.0,2,-0.0035991140642303433,时间止损
2024-09-03 22:30:00,2024-09-03 23:00:00,long,7103.0,7114.0,2,0.0015486414191186822,时间止损
2024-09-04 22:00:00,2024-09-04 22:30:00,long,7129.0,7161.0,2,0.004488708093701782,时间止损
2024-09-06 00:00:00,2024-09-06 00:30:00,short,7182.0,7195.0,2,-0.0018100807574491784,时间止损
2024-09-06 22:15:00,2024-09-06 22:45:00,short,7103.0,7088.0,2,0.0021117837533436577,时间止损
2024-09-09 13:30:00,2024-09-09 14:00:00,short,6908.0,6929.0,2,-0.003039953676896352,时间止损
2024-09-10 13:30:00,2024-09-10 14:00:00,short,7011.0,7049.0,2,-0.005420054200542005,时间止损
2024-09-11 21:45:00,2024-09-11 22:15:00,long,7103.0,7051.0,2,-0.007320850344924679,时间止损
2024-09-11 22:45:00,2024-09-11 23:15:00,long,7059.0,7095.0,2,0.005099872503187421,时间止损
2024-09-12 01:30:00,2024-09-12 02:00:00,long,7123.0,7138.0,2,0.002105854274884178,时间止损
2024-09-12 22:30:00,2024-09-12 23:00:00,long,7309.0,7319.0,2,0.0013681762210972772,时间止损
2024-09-13 10:45:00,2024-09-13 11:15:00,short,7389.0,7401.0,2,-0.0016240357287860333,时间止损
2024-09-18 13:45:00,2024-09-18 14:15:00,short,7435.0,7438.0,2,-0.0004034969737726967,时间止损
2024-09-19 09:45:00,2024-09-19 10:30:00,long,7311.0,7388.0,2,0.010532074955546436,分歧延续
2024-09-19 22:15:00,2024-09-19 22:45:00,short,7471.0,7482.0,2,-0.0014723597911926113,时间止损
2024-09-20 09:15:00,2024-09-20 09:45:00,short,7454.0,7466.0,2,-0.0016098738932116983,时间止损
2024-09-20 22:15:00,2024-09-20 22:45:00,short,7517.0,7501.0,2,0.0021285087135825462,时间止损
2024-09-24 00:45:00,2024-09-24 01:15:00,long,7454.0,7458.0,2,0.0005366246310705661,时间止损
2024-09-27 22:15:00,2024-09-27 22:45:00,short,7869.0,7818.0,2,0.006481128478841022,时间止损
2024-10-08 21:30:00,2024-10-08 22:00:00,short,7684.0,7627.0,2,0.007418011452368558,时间止损
2024-10-11 14:00:00,2024-10-11 14:30:00,short,7696.0,7673.0,2,0.0029885654885654887,时间止损
2024-10-14 23:30:00,2024-10-15 00:00:00,short,7707.0,7723.0,2,-0.0020760347735824577,时间止损
2024-10-15 09:45:00,2024-10-15 10:30:00,short,7721.0,7738.0,2,-0.002201787333246989,时间止损
2024-10-16 23:45:00,2024-10-17 00:15:00,short,7883.0,7879.0,2,0.0005074210326018013,时间止损
2024-10-17 09:00:00,2024-10-17 09:30:00,short,7925.0,7914.0,2,0.00138801261829653,时间止损
2024-10-17 10:30:00,2024-10-17 11:00:00,short,7846.0,7854.0,2,-0.0010196278358399185,时间止损
2024-10-21 10:00:00,2024-10-21 10:45:00,short,8311.0,8355.0,2,-0.0052941884249789435,时间止损
2024-10-21 23:15:00,2024-10-21 23:45:00,short,8235.0,8243.0,2,-0.0009714632665452338,时间止损
2024-10-23 14:30:00,2024-10-23 21:00:00,short,8330.0,8214.0,2,0.013925570228091237,时间止损
2024-10-23 21:15:00,2024-10-23 21:45:00,short,8196.0,8170.0,2,0.00317227916056613,时间止损
2024-10-23 22:15:00,2024-10-23 22:45:00,short,8129.0,8139.0,2,-0.0012301636117603642,时间止损
2024-10-25 00:15:00,2024-10-25 00:45:00,short,8117.0,8150.0,2,-0.004065541456203031,时间止损
2024-10-28 09:15:00,2024-10-28 09:45:00,short,8116.0,8152.0,2,-0.004435682602267127,时间止损
2024-10-28 21:15:00,2024-10-28 21:45:00,short,8208.0,8238.0,2,-0.003654970760233918,时间止损
2024-10-28 23:45:00,2024-10-29 00:15:00,short,8218.0,8254.0,2,-0.004380627889997567,时间止损
2024-10-30 11:15:00,2024-10-30 13:45:00,short,8272.0,8285.0,2,-0.0015715667311411992,时间止损
2024-10-30 14:00:00,2024-10-30 14:30:00,long,8293.0,8322.0,2,0.003496925117569034,时间止损
2024-10-31 11:00:00,2024-10-31 13:30:00,short,8172.0,8149.0,2,0.0028144884973078806,时间止损
2024-11-02 00:45:00,2024-11-02 01:15:00,short,7942.0,7942.0,2,0.0,时间止损
2024-11-02 02:15:00,2024-11-04 09:15:00,long,7923.0,7948.0,2,0.0031553704404897135,时间止损
2024-11-05 00:00:00,2024-11-05 00:30:00,short,7961.0,7950.0,2,0.0013817359628187414,时间止损
2024-11-05 00:45:00,2024-11-05 01:15:00,short,7943.0,7961.0,2,-0.0022661462923328716,时间止损
2024-11-06 09:00:00,2024-11-06 09:30:00,short,8005.0,8054.0,2,-0.006121174266083698,时间止损
2024-11-07 00:45:00,2024-11-07 01:15:00,long,7695.0,7693.0,2,-0.0002599090318388564,时间止损
2024-11-07 11:15:00,2024-11-07 13:45:00,short,7688.0,7698.0,2,-0.0013007284079084287,时间止损
2024-11-07 14:45:00,2024-11-07 21:15:00,long,7699.0,7766.0,2,0.008702428886868424,时间止损
2024-11-08 23:45:00,2024-11-09 00:15:00,long,7813.0,7803.0,2,-0.0012799180852425445,时间止损
2024-11-11 10:45:00,2024-11-11 11:15:00,short,7771.0,7773.0,2,-0.0002573671342169605,时间止损
2024-11-13 10:45:00,2024-11-13 11:15:00,long,7708.0,7699.0,2,-0.001167618059159315,时间止损
2024-11-14 10:45:00,2024-11-14 11:15:00,short,7572.0,7574.0,2,-0.0002641310089804543,时间止损
2024-11-16 02:15:00,2024-11-18 09:15:00,long,7605.0,7684.0,2,0.010387902695595003,分歧延续
2024-11-18 13:45:00,2024-11-18 14:15:00,short,7671.0,7684.0,2,-0.001694694303219919,时间止损
2024-11-19 23:00:00,2024-11-19 23:30:00,short,7782.0,7786.0,2,-0.0005140066820868671,时间止损
2024-11-20 10:00:00,2024-11-20 10:45:00,long,7798.0,7802.0,2,0.0005129520389843549,时间止损
2024-11-21 00:15:00,2024-11-21 00:45:00,long,7783.0,7787.0,2,0.0005139406398560967,时间止损
2024-11-21 09:30:00,2024-11-21 10:00:00,long,7778.0,7783.0,2,0.0006428387760349704,时间止损
2024-11-21 23:30:00,2024-11-22 00:00:00,long,7763.0,7753.0,2,-0.001288161793121216,时间止损
2024-11-22 13:30:00,2024-11-22 14:00:00,short,7755.0,7788.0,2,-0.00425531914893617,时间止损
2024-11-25 09:45:00,2024-11-25 10:30:00,short,7767.0,7765.0,2,0.00025749967812540236,时间止损
2024-11-25 13:30:00,2024-11-25 14:00:00,short,7654.0,7638.0,2,0.0020904102430101905,时间止损
2024-11-25 23:15:00,2024-11-25 23:45:00,long,7591.0,7570.0,2,-0.002766433934922935,时间止损
2024-11-27 00:30:00,2024-11-27 01:00:00,short,7620.0,7615.0,2,0.0006561679790026247,时间止损
2024-11-28 02:15:00,2024-11-28 09:15:00,long,7593.0,7486.0,2,-0.014091926774660871,时间止损
2024-11-28 11:00:00,2024-11-28 13:30:00,short,7479.0,7503.0,2,-0.003208985158443642,时间止损
2024-11-29 21:00:00,2024-11-29 21:30:00,long,7731.0,7704.0,2,-0.0034924330616996507,时间止损
2024-12-03 10:00:00,2024-12-03 10:45:00,short,7686.0,7686.0,2,0.0,时间止损
2024-12-05 11:00:00,2024-12-05 13:30:00,short,7843.0,7863.0,2,-0.0025500446257809514,时间止损
2024-12-05 23:00:00,2024-12-05 23:30:00,short,7803.0,7797.0,2,0.0007689350249903883,时间止损
2024-12-06 21:15:00,2024-12-06 21:45:00,short,7761.0,7791.0,2,-0.003865481252415926,时间止损
2024-12-06 22:45:00,2024-12-06 23:15:00,short,7758.0,7771.0,2,-0.0016756896107244135,时间止损
2024-12-07 01:45:00,2024-12-07 02:15:00,short,7762.0,7767.0,2,-0.0006441638752898738,时间止损
2024-12-10 00:00:00,2024-12-10 00:30:00,short,7969.0,7966.0,2,0.00037645877776383487,时间止损
2024-12-10 01:15:00,2024-12-10 01:45:00,long,7973.0,7962.0,2,-0.0013796563401479995,时间止损
2024-12-12 23:15:00,2024-12-12 23:45:00,short,7836.0,7801.0,2,0.004466564573762124,时间止损
2024-12-13 09:15:00,2024-12-13 09:45:00,short,7805.0,7785.0,2,0.0025624599615631004,时间止损
2024-12-13 22:15:00,2024-12-13 22:45:00,short,7727.0,7728.0,2,-0.00012941633234114146,时间止损
2024-12-16 10:30:00,2024-12-16 11:00:00,short,7713.0,7717.0,2,-0.000518604952677298,时间止损
2024-12-16 14:45:00,2024-12-16 21:15:00,long,7736.0,7765.0,2,0.00374870734229576,时间止损
2024-12-17 23:30:00,2024-12-18 00:00:00,long,7683.0,7687.0,2,0.0005206299622543278,时间止损
2024-12-18 22:15:00,2024-12-18 22:45:00,short,7670.0,7671.0,2,-0.0001303780964797914,时间止损
2024-12-19 14:00:00,2024-12-19 14:30:00,short,7463.0,7501.0,2,-0.005091786144981911,时间止损
2024-12-23 22:00:00,2024-12-23 22:30:00,short,7548.0,7551.0,2,-0.000397456279809221,时间止损
2024-12-25 11:15:00,2024-12-25 13:45:00,long,7578.0,7590.0,2,0.001583531274742676,时间止损
2024-12-27 22:00:00,2024-12-27 22:30:00,long,7524.0,7526.0,2,0.0002658160552897395,时间止损
2024-12-27 23:15:00,2024-12-27 23:45:00,short,7512.0,7522.0,2,-0.0013312034078807242,时间止损
2024-12-30 13:45:00,2024-12-30 14:15:00,short,7565.0,7565.0,2,0.0,时间止损
2024-12-30 21:15:00,2024-12-30 21:45:00,short,7555.0,7518.0,2,0.004897418927862343,时间止损
2024-12-30 23:15:00,2024-12-30 23:45:00,short,7493.0,7495.0,2,-0.0002669157880688643,时间止损
2025-01-02 21:45:00,2025-01-02 22:15:00,short,7611.0,7616.0,2,-0.0006569438969911969,时间止损
2025-01-02 23:30:00,2025-01-03 00:00:00,long,7635.0,7639.0,2,0.0005239030779305828,时间止损
2025-01-03 10:30:00,2025-01-03 11:00:00,long,7643.0,7649.0,2,0.0007850320554755986,时间止损
2025-01-03 14:15:00,2025-01-03 14:45:00,long,7631.0,7637.0,2,0.0007862665443585375,时间止损
2025-01-06 21:00:00,2025-01-06 21:30:00,long,7754.0,7672.0,2,-0.01057518700025793,时间止损
2025-01-08 01:30:00,2025-01-08 02:00:00,short,7719.0,7723.0,2,-0.0005182018396165306,时间止损
2025-01-08 11:15:00,2025-01-08 13:45:00,short,7718.0,7729.0,2,-0.0014252396994039907,时间止损
2025-01-09 23:45:00,2025-01-10 00:15:00,short,7792.0,7796.0,2,-0.000513347022587269,时间止损
2025-01-10 01:45:00,2025-01-10 02:15:00,long,7786.0,7795.0,2,0.0011559208836372976,时间止损
2025-01-10 23:45:00,2025-01-11 00:15:00,short,7818.0,7804.0,2,0.0017907393195190585,时间止损
2025-01-13 11:15:00,2025-01-13 13:45:00,short,7778.0,7776.0,2,0.00025713551041398817,时间止损
2025-01-13 14:15:00,2025-01-13 14:45:00,long,7783.0,7788.0,2,0.0006424257998201208,时间止损
2025-01-13 22:15:00,2025-01-13 22:45:00,short,7636.0,7657.0,2,-0.002750130958617077,时间止损
2025-01-14 00:00:00,2025-01-14 00:30:00,short,7635.0,7637.0,2,-0.0002619515389652914,时间止损
2025-01-15 01:15:00,2025-01-15 01:45:00,long,7637.0,7635.0,2,-0.00026188293832656804,时间止损
2025-01-16 11:15:00,2025-01-16 13:45:00,short,7837.0,7846.0,2,-0.0011483986219216536,时间止损
2025-01-16 23:45:00,2025-01-17 00:15:00,long,7887.0,7895.0,2,0.0010143273741600102,时间止损
2025-01-17 14:30:00,2025-01-17 21:00:00,long,7838.0,7783.0,2,-0.007017096198009697,时间止损
2025-01-17 22:30:00,2025-01-17 23:00:00,short,7753.0,7771.0,2,-0.002321681929575648,时间止损
2025-01-20 10:30:00,2025-01-20 11:00:00,short,7717.0,7722.0,2,-0.000647920176234288,时间止损
2025-01-24 13:30:00,2025-01-24 14:00:00,short,7773.0,7777.0,2,-0.0005146018268364853,时间止损
2025-01-24 23:00:00,2025-01-24 23:30:00,short,7753.0,7748.0,2,0.0006449116471043467,时间止损
2025-02-05 21:30:00,2025-02-05 22:00:00,short,8076.0,8081.0,2,-0.0006191183754333828,时间止损
2025-02-06 21:30:00,2025-02-06 22:00:00,long,8057.0,8043.0,2,-0.0017376194613379669,时间止损
2025-02-10 10:30:00,2025-02-10 11:00:00,short,8054.0,8020.0,2,0.004221504842314378,时间止损
2025-02-10 14:45:00,2025-02-10 21:15:00,short,8062.0,8077.0,2,-0.0018605805011163482,时间止损
2025-02-11 11:15:00,2025-02-11 13:45:00,long,8020.0,8003.0,2,-0.002119700748129676,时间止损
2025-02-11 14:30:00,2025-02-11 21:00:00,short,7991.0,7851.0,2,0.017519709673382556,分歧延续
2025-02-12 23:15:00,2025-02-12 23:45:00,short,7998.0,8013.0,2,-0.0018754688672168042,时间止损
2025-02-13 21:15:00,2025-02-13 21:45:00,short,8015.0,7988.0,2,0.0033686837180286963,时间止损
2025-02-14 10:30:00,2025-02-14 11:00:00,short,8082.0,8096.0,2,-0.0017322444939371442,时间止损
2025-02-17 09:45:00,2025-02-17 10:30:00,short,8010.0,8022.0,2,-0.00149812734082397,时间止损
2025-02-18 09:15:00,2025-02-18 09:45:00,short,7995.0,8014.0,2,-0.0023764853033145716,时间止损
2025-02-18 22:30:00,2025-02-18 23:00:00,long,8095.0,8093.0,2,-0.0002470660901791229,时间止损
2025-02-19 22:30:00,2025-02-19 23:00:00,short,8108.0,8100.0,2,0.000986679822397632,时间止损
2025-02-20 01:30:00,2025-02-20 02:00:00,short,8090.0,8090.0,2,0.0,时间止损
2025-02-20 21:15:00,2025-02-20 21:45:00,short,8158.0,8132.0,2,0.003187055650894827,时间止损
2025-02-21 14:45:00,2025-02-21 21:15:00,long,8102.0,8111.0,2,0.001110836830412244,时间止损
2025-02-24 09:15:00,2025-02-24 09:45:00,short,8039.0,8043.0,2,-0.0004975743251648215,时间止损
2025-02-24 21:15:00,2025-02-24 21:45:00,short,8067.0,8080.0,2,-0.0016115036568736829,时间止损
2025-02-25 11:00:00,2025-02-25 13:30:00,short,8053.0,8033.0,2,0.002483546504408295,时间止损
2025-02-27 21:00:00,2025-02-27 21:30:00,short,7924.0,7938.0,2,-0.0017667844522968198,时间止损
2025-02-27 22:30:00,2025-02-27 23:00:00,short,7910.0,7892.0,2,0.002275600505689001,时间止损
2025-03-03 13:45:00,2025-03-03 14:15:00,short,7903.0,7900.0,2,0.0003796026825256232,时间止损
2025-03-03 22:00:00,2025-03-03 22:30:00,long,7968.0,7974.0,2,0.0007530120481927711,时间止损
2025-03-04 02:00:00,2025-03-04 09:00:00,short,7961.0,7942.0,2,0.002386634844868735,时间止损
2025-03-04 09:15:00,2025-03-04 09:45:00,short,7939.0,7941.0,2,-0.00025192089683839276,时间止损
2025-03-04 14:45:00,2025-03-04 21:15:00,short,7956.0,7970.0,2,-0.0017596782302664656,时间止损
2025-03-05 10:45:00,2025-03-05 11:15:00,long,7975.0,7992.0,2,0.0021316614420062697,时间止损
2025-03-05 22:15:00,2025-03-05 22:45:00,long,7979.0,8002.0,2,0.0028825667376864267,时间止损
2025-03-06 11:15:00,2025-03-06 13:45:00,short,8074.0,8057.0,2,0.0021055239038890263,时间止损
2025-03-11 22:30:00,2025-03-11 23:00:00,short,8075.0,8088.0,2,-0.0016099071207430341,时间止损
2025-03-12 09:45:00,2025-03-12 10:30:00,short,8094.0,8087.0,2,0.0008648381517173215,时间止损
2025-03-12 14:30:00,2025-03-12 21:00:00,short,8091.0,8135.0,2,-0.005438141144481523,时间止损
2025-03-13 11:15:00,2025-03-13 13:45:00,short,8173.0,8149.0,2,0.0029364982258656552,时间止损
2025-03-14 13:30:00,2025-03-14 14:00:00,short,8346.0,8349.0,2,-0.0003594536304816679,时间止损
2025-03-14 22:30:00,2025-03-14 23:00:00,short,8329.0,8327.0,2,0.00024012486492976348,时间止损
2025-03-15 00:00:00,2025-03-15 00:30:00,long,8336.0,8334.0,2,-0.0002399232245681382,时间止损
2025-03-17 11:15:00,2025-03-17 13:45:00,short,8328.0,8340.0,2,-0.001440922190201729,时间止损
2025-03-18 22:15:00,2025-03-18 22:45:00,short,8377.0,8366.0,2,0.001313119255103259,时间止损
2025-03-19 09:45:00,2025-03-19 10:30:00,long,8375.0,8388.0,2,0.0015522388059701492,时间止损
2025-03-19 22:15:00,2025-03-19 22:45:00,short,8320.0,8321.0,2,-0.0001201923076923077,时间止损
2025-03-20 01:45:00,2025-03-20 02:15:00,short,8317.0,8337.0,2,-0.002404713237946375,时间止损
2025-03-20 21:00:00,2025-03-20 21:30:00,short,8276.0,8282.0,2,-0.0007249879168680521,时间止损
2025-03-21 11:15:00,2025-03-21 13:45:00,short,8228.0,8199.0,2,0.003524550315994166,时间止损
2025-03-26 10:00:00,2025-03-26 10:45:00,short,8363.0,8377.0,2,-0.0016740404161186178,时间止损
2025-03-26 22:30:00,2025-03-26 23:00:00,long,8357.0,8357.0,2,0.0,时间止损
2025-03-28 10:30:00,2025-03-28 11:00:00,short,8472.0,8482.0,2,-0.0011803588290840415,时间止损
2025-03-28 21:45:00,2025-03-28 22:15:00,long,8496.0,8468.0,2,-0.003295668549905838,时间止损
2025-03-31 10:30:00,2025-03-31 11:00:00,long,8478.0,8485.0,2,0.0008256664307619722,时间止损
2025-04-01 21:15:00,2025-04-01 21:45:00,short,8418.0,8414.0,2,0.0004751722499406035,时间止损
2025-04-02 00:45:00,2025-04-02 01:15:00,long,8379.0,8387.0,2,0.0009547678720611051,时间止损
2025-04-02 14:15:00,2025-04-02 14:45:00,short,8409.0,8401.0,2,0.0009513616363420145,时间止损
2025-04-07 10:45:00,2025-04-07 11:15:00,short,7690.0,7694.0,2,-0.0005201560468140442,时间止损
2025-04-09 00:30:00,2025-04-09 01:00:00,short,7697.0,7681.0,2,0.0020787319734961673,时间止损
2025-04-15 22:00:00,2025-04-15 22:30:00,short,8148.0,8144.0,2,0.0004909180166912126,时间止损
2025-04-17 10:45:00,2025-04-17 11:15:00,long,8161.0,8192.0,2,0.0037985540987624067,时间止损
2025-04-17 21:00:00,2025-04-17 21:30:00,short,8142.0,8168.0,2,-0.0031933185949398184,时间止损
2025-04-18 13:45:00,2025-04-18 14:15:00,short,8164.0,8161.0,2,0.0003674669279764821,时间止损
2025-04-18 21:15:00,2025-04-18 21:45:00,short,8149.0,8152.0,2,-0.00036814333046999634,时间止损
2025-04-21 09:00:00,2025-04-21 09:30:00,short,8213.0,8220.0,2,-0.0008523073176671132,时间止损
2025-04-25 10:00:00,2025-04-25 10:45:00,short,8319.0,8325.0,2,-0.000721240533717995,时间止损
2025-04-25 22:00:00,2025-04-25 22:30:00,long,8206.0,8223.0,2,0.0020716548866682913,时间止损
2025-04-25 23:30:00,2025-04-26 00:00:00,long,8209.0,8217.0,2,0.0009745401388719698,时间止损
2025-04-30 10:45:00,2025-04-30 11:15:00,short,8201.0,8199.0,2,0.00024387269845140838,时间止损
2025-04-30 13:30:00,2025-04-30 14:00:00,short,8181.0,8188.0,2,-0.0008556411196675223,时间止损
2025-05-06 11:15:00,2025-05-06 13:45:00,short,8261.0,8235.0,2,0.003147318726546423,时间止损
2025-05-08 02:00:00,2025-05-08 09:00:00,short,8166.0,8157.0,2,0.0011021307861866275,时间止损
2025-05-08 14:30:00,2025-05-08 21:00:00,short,8096.0,8133.0,2,-0.004570158102766798,时间止损
2025-05-08 22:30:00,2025-05-08 23:00:00,long,8178.0,8165.0,2,-0.0015896307165566153,时间止损
2025-05-09 00:45:00,2025-05-09 01:15:00,long,8150.0,8139.0,2,-0.0013496932515337423,时间止损
2025-05-12 10:00:00,2025-05-12 10:45:00,long,8205.0,8184.0,2,-0.002559414990859232,时间止损
2025-05-12 22:00:00,2025-05-12 22:30:00,short,8156.0,8167.0,2,-0.001348700343305542,时间止损
2025-05-13 00:15:00,2025-05-13 00:45:00,short,8145.0,8146.0,2,-0.00012277470841006753,时间止损
2025-05-14 21:45:00,2025-05-14 22:15:00,long,8114.0,8104.0,2,-0.0012324377618930244,时间止损
2025-05-19 10:45:00,2025-05-19 11:15:00,short,8131.0,8129.0,2,0.0002459722051408191,时间止损
2025-05-19 21:15:00,2025-05-19 21:45:00,short,8121.0,8111.0,2,0.0012313754463735994,时间止损
2025-05-20 14:30:00,2025-05-20 21:00:00,short,8081.0,8133.0,2,-0.006434847172379656,时间止损
2025-05-22 00:30:00,2025-05-22 01:00:00,short,8290.0,8306.0,2,-0.0019300361881785283,时间止损
2025-05-26 21:00:00,2025-05-26 21:30:00,short,8264.0,8259.0,2,0.0006050338818973862,时间止损
